Gene,LA3475,LA1316,LA1589,LA1777,LA2172,LA3778,LA4117,LA0716
Solyc12g013950.2.1,8.065729676,10.62133732,7.280606852,18.01879651,8.884571066,20.07452179,14.84098427,20.27473173
Solyc12g013960.2.1,9.080153089,2.703406288,4.485182697,2.514250675,4.980792616,3.11670562,1.952423635,2.746137742
Solyc12g013970.2.1,4.297182043,3.429145259,3.221370508,5.657064019,5.713024066,2.649199777,4.870348731,4.502671887
Solyc12g013990.2.1,9.129579535,9.160158309,8.489292102,5.342782685,8.899888792,6.906937862,2.929924568,6.448461956
Solyc12g014000.2.1,3.636091648,7.370005047,4.947680117,6.285626688,5.682737757,4.871745948,4.727149937,4.349683028
Solyc12g014020.2.1,17.79352816,31.34939169,14.18047481,18.2283174,13.42419514,16.19225718,18.59007109,14.05658256
Solyc12g014030.1.1,108.1516643,105.5371267,84.05341223,91.14158698,149.4236372,89.82874957,37.58355882,86.94291656
Solyc12g014040.1.1,29.16868782,38.89324095,41.33087542,35.82807212,31.29058111,33.79257831,14.75960017,31.10587746
Solyc12g014050.2.1,7.726025216,7.699363552,5.461797758,9.742721367,8.769379163,10.28959112,9.86095544,7.087747251
Solyc12g014060.2.1,10.4185381,6.349477295,7.629817729,5.657064019,7.648267083,4.15443443,5.600755655,7.276152213
Solyc12g014070.2.1,11.67170659,5.268163378,7.41424617,7.228470691,11.82697699,7.769578336,8.373267192,7.228611029
Solyc12g014080.2.1,13.12599373,12.97995289,12.22291649,9.742721367,15.9933251,16.44264938,14.69077772,13.80584763
Solyc12g014090.2.1,3.794261612,4.079527877,3.572271432,2.199969341,6.335552112,3.271661103,2.477618358,2.790956368
Solyc12g014100.2.1,9.330844074,8.972766921,4.734248886,5.657064019,10.05277371,11.76150355,10.8837387,9.457921248
Solyc12g014110.2.1,12.08784683,7.227072633,11.19926175,1.885688006,9.509913753,3.730035839,7.297929618,5.741621454
Solyc12g014120.2.1,12.70499035,17.26255003,17.61459413,11.69126564,16.48119641,9.68418725,13.21888325,18.51557936
Solyc12g014160.2.1,3.948113964,9.124368088,3.052482975,10.0570027,6.298581927,5.27621384,2.334419564,6.535443754
Solyc12g014170.2.1,23.84755256,23.47222775,18.6968381,25.14250675,25.03654094,21.45232905,22.68955268,21.88870583
Solyc12g014180.2.1,3.596601503,7.829155375,2.373805998,1.885688006,9.681694878,2.845887295,0.763991857,4.545297088
Solyc12g014190.2.1,1.752094302,5.441486875,1.726309609,2.199969341,4.519273477,1.038901873,3.440541588,1.671034366
Solyc12g014210.2.1,87.23679568,77.62231748,80.39811918,75.42752026,96.20967907,36.52524216,72.14308257,68.151113
Solyc12g014220.2.1,4.14140088,5.079928958,4.281347287,3.771376013,5.294493213,5.878249048,3.209777221,4.948947072
Solyc12g014230.2.1,12.37847591,15.92961487,13.47218067,9.114158698,10.39294246,11.91787981,11.31905858,14.38290347
Solyc12g014250.2.1,22.32375948,14.90884495,17.21018034,6.180866243,9.044464458,15.98506333,16.45742609,18.75732641
Solyc12g014270.2.1,23.83361836,49.63468197,57.30703445,35.82807212,49.50371461,26.633221,18.61664827,29.20625422
Solyc12g014280.2.1,7.109108805,7.372215626,4.629302401,7.752272915,9.806887509,4.941006073,8.163261996,6.179662932
Solyc12g014290.2.1,24.47541923,19.26818727,22.13464873,11.15698737,26.19112897,12.19147135,16.0952968,13.90224193
Solyc12g014310.2.1,3.68996043,8.164788146,2.969334739,0.838083558,3.932076389,15.47611872,5.629051649,13.19076258
Solyc12g014320.2.1,4.397783832,6.515302088,3.391300323,2.514250675,7.820954342,4.445092342,4.090490056,4.094083092
Solyc12g014330.1.1,7.073990588,5.965028816,6.288922637,4.399938682,7.212601887,2.753089964,3.326498199,5.637581611
Solyc12g014350.2.1,4.161894105,10.67627898,4.774944928,7.039901891,5.854442707,4.119299456,12.31605623,2.44931009
Solyc12g014380.2.1,4.998434019,5.970158336,3.745484619,4.489733349,5.471205738,5.680102522,5.247811283,4.907068856
Solyc12g014390.2.1,5.097276208,7.773012309,4.640043358,3.142813344,4.691315693,4.70481781,6.186112485,7.095782659
Solyc12g014395.1.1,9.342172069,3.177772118,5.332747207,8.171314695,5.003587211,3.365338231,0.424439921,1.32603542
Solyc12g014400.2.1,11.35439267,5.742017704,8.344003491,7.542752026,5.334061233,10.68842337,6.951823163,10.31005142
Solyc12g014410.2.1,4.215851785,5.947712471,5.369645702,5.657064019,1.876043416,3.667089,2.684549379,5.25459736
Solyc12g014440.2.1,15.91195331,12.32497141,8.028446458,3.681581346,19.21749724,4.534643815,6.286187426,6.325215116
Solyc12g014460.2.1,12.20158171,10.14708516,10.71642344,9.271299365,9.197389975,13.26517222,9.021182629,9.308133168
Solyc12g014470.2.1,1.428191325,0.99173808,0.832495357,1.885688006,1.218799764,3.469228419,2.180510413,3.098261306
Solyc12g014480.2.1,7.853909504,7.076484336,6.787623697,7.752272915,7.604370363,9.524618664,6.044632512,13.94022213
Solyc12g014490.2.1,4.703272382,9.6579088,5.93674218,8.261109362,7.55020912,10.3965924,3.425779726,7.77427813
Solyc12g014530.2.1,18.07229661,14.06855213,4.064259395,1.466646227,8.213125202,4.72583046,2.014304564,5.609236818
Solyc12g014540.2.1,13.1934529,8.710916794,10.62429463,7.273368025,6.040735373,5.129886722,7.5912976,6.760751623
Solyc12g014570.2.1,1.198736225,25.73750196,8.763283836,24.19966275,23.21538916,22.11399785,30.39445863,33.00834979
Solyc12g014600.2.1,15.53960109,11.58851848,12.45918825,21.79017252,11.8734183,5.135169035,19.10125029,12.75984771
Solyc12g014610.2.1,17.77316592,9.420341501,11.0596595,11.94269071,8.960860725,6.918030719,11.87618565,12.68396707
Solyc12g014630.1.1,202.5193942,1615.997767,725.5220017,238.8538142,1259.800782,244.4730404,256.8761863,137.3378482
Solyc12g015640.2.1,6.420756622,5.282860169,6.206816682,5.657064019,5.827020592,2.714762283,3.892418093,9.317241781
Solyc12g015650.2.1,8.919832194,5.786248584,7.87648302,8.171314695,5.527045848,4.560075386,6.085357684,5.304922038
Solyc12g015655.1.1,2.149606036,2.628062752,3.513938114,0.628562669,5.346464491,1.610297904,1.358207746,2.121875824
Solyc12g015660.2.1,7.966021226,10.5193859,7.152077441,2.82853201,6.501514028,4.523009982,4.063912882,4.642741924
Solyc12g015680.1.1,28.94778789,17.74697325,26.01728193,22.62825608,26.56640507,12.75630733,23.39695255,18.26111361
Solyc12g015710.2.1,3.78340844,9.293792923,4.053865865,3.771376013,8.668241521,4.061050568,3.801315521,2.339233184
Solyc12g015730.2.1,19.56944668,33.25424822,19.71433242,18.2283174,28.65592551,25.25870326,16.66700158,25.19559334
Solyc12g015740.2.1,6.294856066,5.7963945,5.587381359,3.771376013,6.43536716,2.783729142,8.73007442,10.94205359
Solyc12g015770.2.1,21.86451025,0.570350569,7.290305526,25.14250675,0.982723197,104.3400972,6.42490962,53.55042621
Solyc12g015780.2.1,5.547760538,3.545961125,6.09855319,4.120577496,3.453713775,2.77785971,3.542244119,3.932579401
Solyc12g015820.1.1,3.406260746,2.110949491,2.127488134,8.799877363,3.03395111,11.71740545,4.302710017,7.649886126
Solyc12g015830.1.1,6.605799278,2.923263869,6.07274308,6.914189357,4.924090254,5.18341651,9.146481573,7.59487176
Solyc12g015860.2.1,7.02031194,5.24261044,10.38529482,3.582807212,5.773891257,7.02116354,4.450708599,7.167107615
Solyc12g015870.2.1,18.53072597,13.47439889,9.658981733,9.114158698,25.77159522,7.451854536,9.648570306,13.98085619
Solyc12g015880.2.1,10.08786946,12.20680704,7.193477846,11.31412804,9.775098146,8.444864554,10.64259917,15.46271084
Solyc12g015910.1.1,28.21597182,12.45848366,26.48082163,11.94269071,21.95337919,24.49237931,25.16888986,30.43859118
Solyc12g016190.2.1,9.87468547,6.492328778,9.413505231,3.92851668,5.941608919,5.590657616,5.761672565,5.756092217
Solyc12g016210.2.1,6.461994022,4.458483285,3.256318385,9.5855807,7.470585348,7.229701281,3.666050136,7.27644456
Solyc12g017230.2.1,12.3024766,17.08454468,20.05245491,26.81867387,15.47171866,24.10035576,19.76620617,17.12044606
Solyc12g017260.2.1,33.66954082,32.39954593,35.36674326,35.19950945,34.61638812,38.3879595,29.85359581,32.9327229
Solyc12g017280.2.1,3.486621337,9.143212114,6.319894769,7.794177093,8.675047954,2.894099084,7.65253254,7.236893608
Solyc12g017410.2.1,6.573815239,8.212686754,5.746830787,0.314281334,6.695398121,5.114156385,5.94559653,6.24684705
Solyc12g017420.2.1,4.507705128,5.047591507,3.903814774,4.085657347,6.198243165,3.001722576,4.692639354,5.687019731
Solyc12g017450.2.1,11.82713572,10.74288816,11.94567861,11.94269071,14.78022399,8.431878281,13.12689495,12.53925671
Solyc12g017460.1.1,137.8125606,368.1783091,117.9434853,145.8265392,336.1375705,478.0181815,95.84249825,113.6618349
Solyc12g017510.2.1,36.75640319,15.94371583,20.63256707,21.79017252,23.69263148,48.45538788,32.29048899,44.49852186
Solyc12g017515.1.1,9.760980972,2.766999976,3.822617155,13.19981605,2.985059913,6.170373289,3.90484727,4.537506876
Solyc12g017540.2.1,7.112882953,12.15501357,5.451404229,11.10460715,13.35511307,4.677582985,5.549452604,5.567654029
Solyc12g017570.2.1,13.25458186,10.19446961,12.61442081,12.3294985,10.82760713,11.12467701,12.45097976,12.16224499
Solyc12g017630.2.1,7.291336001,8.321402331,8.007567384,9.664151033,9.001918488,13.39598166,5.863171283,15.16941741
Solyc12g017690.2.1,5.386190638,5.417828605,5.080610139,3.01710081,6.211287934,3.597629948,1.486571015,3.295026857
Solyc12g017835.1.1,6.729755057,6.772949544,9.089490741,8.467108892,5.588984262,5.922456174,9.711997039,6.922054591
Solyc12g017850.2.1,12.38253928,11.94387286,10.47348201,10.68556537,7.046116257,5.593430831,9.326967899,5.708781259
Solyc12g017860.2.1,3.478427379,4.272722793,3.901374409,3.911056606,4.258585614,3.359566554,3.568160034,3.95142569
Solyc12g017910.2.1,22.87211466,27.09484682,23.51712826,16.16304006,22.29778307,22.57891352,19.19278743,22.87738689
Solyc12g017920.2.1,3.622602253,3.652343672,3.059496411,3.457094679,13.0481734,1.350572435,2.766792893,3.207271974
Solyc12g017970.1.1,5.997235602,6.274571282,3.637618187,8.799877363,5.345257338,2.845887295,0.594215889,5.181821932
Solyc12g018990.2.1,6.308653618,10.07428466,5.032514739,8.485596029,7.948445963,5.41300961,6.231878624,7.508023048
Solyc12g019000.2.1,10.92398894,11.78449633,10.11691027,8.590356474,13.61417365,10.62908304,14.80739934,12.26538928
Solyc12g019010.2.1,3.290011395,3.349650146,3.406369476,3.771376013,4.765256064,0.545423484,2.045245028,2.711055656
Solyc12g019060.2.1,8.566880574,5.403649166,6.320103226,18.85688006,6.573963122,21.924884,7.7140962,15.09042325
Solyc12g019110.2.1,3.893045793,4.278261076,5.194345408,4.190417792,6.407773393,6.030679976,4.23197003,4.641030853
Solyc12g019290.1.1,76.71469641,76.39633802,83.7135526,57.19920286,57.95283345,42.10582053,34.89372051,45.96648727
Solyc12g019295.1.1,10.40973582,11.27598348,8.893977345,5.657064019,14.7407773,10.80106029,3.835826104,7.267446672
Solyc12g019300.2.1,9.108035928,3.904565115,7.475651922,3.980896903,8.966458778,5.269991666,3.929573146,9.934277285
Solyc12g019310.2.1,3.053672029,1.930761236,2.281306514,1.571406672,2.473522287,2.552749435,2.562506342,4.518543601
Solyc12g019320.2.1,38.95331899,17.27079216,27.04867284,11.70697971,25.99683353,36.03548369,10.58298269,25.37987385
Solyc12g019410.2.1,1.82306877,1.897517255,0.323748194,1.885688006,1.607266234,4.860653091,2.180510413,3.639225551
Solyc12g019460.2.1,11.38908713,9.115869758,9.821136284,12.78077427,9.577805564,10.35574016,7.363966385,10.6633403
Solyc12g019470.2.1,7.711386904,5.982886682,6.682045444,6.75704869,6.980049251,9.023700429,8.377233897,8.409486332
Solyc12g019490.2.1,5.808383703,6.443141185,7.171435024,3.614235346,5.780378088,4.105555816,4.325221128,4.553920611
Solyc12g019550.2.1,7.243206851,3.770640362,2.758873088,4.085657347,3.244534652,2.513790614,1.273319762,2.948255171
Solyc12g019560.1.1,1.899516563,2.456081528,0.716871002,4.085657347,1.959889807,5.660255614,4.042690886,4.041710615
Solyc12g019570.2.1,2.976556956,3.269340718,2.897882884,6.364197022,4.095598788,7.893894642,2.978318617,6.552691704
Solyc12g019690.2.1,11.63539411,5.97522464,9.294461015,8.171314695,11.26877024,5.45675939,4.704142882,8.050946462
Solyc12g019740.2.1,23.66247207,12.76812866,12.37725601,14.45694138,12.24004878,12.77497385,9.873384617,13.79931626
Solyc12g019750.2.1,11.60268936,6.942977514,8.706378948,10.14679737,7.652754302,9.907327115,7.998283876,9.308933026
Solyc12g019860.2.1,6.596987151,6.098473326,7.015926598,6.338006911,5.080433093,6.121246017,8.313567908,6.729161643
Solyc12g019890.2.1,13.28990068,42.56658601,26.94279791,18.54259873,42.84441382,28.67950577,14.80482111,17.71569215
Solyc12g019960.2.1,8.070809665,10.34958366,7.699279199,10.37128404,7.332530763,14.83147168,9.937050605,10.04287468
Solyc12g019970.1.1,3.656217271,5.657515282,3.591368445,2.514250675,4.086265244,4.934783898,6.143668493,5.138026724
Solyc12g019975.1.1,14.04319433,1.085819379,16.2315749,19.48544273,2.985059913,10.30379507,1.44309573,17.30785081
Solyc12g019980.1.1,12.2869248,14.66343489,16.29185151,18.2283174,15.28823768,7.676781006,12.04338339,13.67126903
Solyc12g020000.2.1,32.00472944,20.54168169,25.83635791,21.2663703,20.22623425,19.28172797,16.02948229,17.08783736
Solyc12g020050.2.1,69.32032595,49.96841753,72.15215937,50.91357617,47.15938831,50.1073922,28.10010355,44.47928209
Solyc12g020110.2.1,10.37619059,13.14939121,13.79592886,9.742721367,15.18820071,5.75481254,7.976693561,11.67372434
Solyc12g021130.2.1,6.30872938,6.928865203,5.943556487,10.68556537,7.642411013,6.806023613,6.616383487,6.36316328
Solyc12g021170.2.1,3.247802209,3.078099515,2.381340575,2.671391342,3.798137536,3.804098313,4.268199433,2.606012781
Solyc12g021180.2.1,4.956844058,6.492578021,6.257742048,3.771376013,5.024286952,3.728953887,9.358701534,6.703923201
Solyc12g021190.2.1,13.42010011,10.94757309,11.49851091,10.0570027,13.11836791,7.162876498,9.666519835,12.20938804
Solyc12g021230.2.1,5.625413373,8.330207463,4.957346979,6.411339222,7.1409978,2.672601833,2.202287799,4.811149005
Solyc12g021280.2.1,5.531241656,4.556067618,6.404546992,7.228470691,2.889212648,6.652758822,5.989759343,5.652731344
Solyc12g021313.1.1,7.043713563,7.01538745,8.608423175,6.914189357,5.769282578,6.710250345,7.623853037,7.72170155
Solyc12g021340.2.1,14.98585865,8.754122205,9.0096017,9.428440032,13.68636831,4.871745948,8.756552236,7.209823064
Solyc12g021360.2.1,3.87212478,5.114747902,4.192615091,1.257125338,12.55157466,5.899554964,2.053178437,4.329574892
Solyc12g021365.1.1,7.26958128,7.59477235,4.747611996,1.571406672,19.77617742,7.062773143,0.466883913,7.361224625
Solyc12g026400.2.1,11.82644283,11.40593044,10.70395145,11.59348922,8.290349833,9.619430577,10.13274249,10.68981552
Solyc12g026430.2.1,7.241181361,6.506503383,5.554297242,8.171314695,9.326923208,15.2794312,4.543225972,14.18237308
Solyc12g027580.2.1,4.746216314,4.594119149,4.577855895,5.133261795,5.304810575,5.63302079,7.057073733,4.960594163
Solyc12g027740.2.1,11.36218663,7.089288923,5.101759067,4.399938682,10.22563133,10.33443425,5.808083261,8.948526902
Solyc12g027750.2.1,7.367020482,5.560850628,5.887744112,4.714220016,7.726917806,20.63734952,3.899492092,10.05037687
Solyc12g027770.2.1,4.139529681,2.986048815,3.868866897,0.942844003,4.343041553,4.528556411,3.390164187,5.291951486
Solyc12g027850.2.1,8.276904766,6.121172667,7.700317087,9.428440032,7.333256896,7.544753229,6.293293501,8.63175325
Solyc12g032950.2.1,3.379924187,1.72416005,5.471496433,6.285626688,0.950022582,3.11670562,3.140855413,7.837522844
Solyc12g032955.1.1,24.11771113,5.731161769,24.72437372,23.25681875,7.450773308,38.5659805,22.56393953,39.90846988
Solyc12g035130.2.1,205.0309591,135.7392071,161.3022159,143.5916497,121.1033827,145.8066384,132.1867185,166.1492451
Solyc12g035170.2.1,4.747862913,6.871964767,4.53195358,4.714220016,7.164314267,4.11854209,4.162089453,6.957048401
Solyc12g035190.2.1,3.494033414,5.41128255,6.419616145,5.814204687,4.282974984,3.959933594,4.148800866,5.404459289
Solyc12g035240.2.1,19.74633496,20.27772294,16.52310022,15.50454583,27.06317531,13.70123881,24.81876005,14.35802635
Solyc12g035250.2.1,9.310969389,9.92638309,10.64691854,16.49977006,8.838774796,9.06732588,9.718186351,8.430423055
Solyc12g035360.2.1,4.997700739,6.237444727,5.851887899,6.495147578,7.335190796,6.79254135,6.154246372,8.964350113
Solyc12g035470.2.1,6.92003306,7.89778761,9.957721412,5.028501351,10.66111607,5.910647821,2.928635453,5.929271793
Solyc12g035500.2.1,3.509055668,4.248341284,2.847865854,4.871360683,3.803312471,5.60364389,1.729592677,4.010011653
Solyc12g035520.2.1,6.1192341,8.188318015,5.600373271,10.37128404,8.082588952,16.00364064,11.58165594,8.474033482
Solyc12g035650.2.1,4.602027141,6.779509515,5.725016993,5.567269352,6.221996439,3.866778325,4.94310986,4.464226616
Solyc12g035670.2.1,29.67294084,27.94996174,25.00187217,47.77076283,29.78830486,38.38417267,42.270843,32.3192001
Solyc12g036160.2.1,3.580849672,3.397423977,2.512555224,1.885688006,4.909994526,1.916422037,3.822537517,2.097277053
Solyc12g036200.2.1,39.24764149,26.33905376,29.25502444,17.75689539,37.28301635,16.4268899,25.66225159,25.7060277
Solyc12g036220.2.1,10.32830404,9.138140102,7.830580705,9.428440032,9.587214491,6.041772833,9.770844756,8.512912687
Solyc12g036250.2.1,13.56923527,8.09636951,11.42662477,24.72346497,11.09968089,11.84365978,8.064226015,12.82424754
Solyc12g036300.2.1,4.416937473,5.103599692,6.25237157,0,3.825784545,5.697996764,2.613809392,3.352262876
Solyc12g036410.2.1,3.882064183,4.566657354,5.890429351,3.771376013,4.419585646,5.591582021,4.381383412,5.037662279
Solyc12g036415.1.1,58.98520631,23.3880172,55.27332668,11.94269071,30.46319504,13.85296837,39.8330904,51.23399947
Solyc12g036790.2.1,44.25318618,22.27977319,41.9616597,19.48544273,42.22308422,15.53176143,20.82373585,34.79995266
Solyc12g037970.2.1,7.591852554,6.074225094,5.055769896,4.399938682,7.873147545,11.14979626,4.904859314,7.893575066
Solyc12g037980.2.1,7.462447796,6.979363363,7.609637203,5.594207753,8.72621861,6.843846383,5.852947019,7.305969662
Solyc12g038160.2.1,13.54041808,6.767112306,11.66791959,12.57125338,9.034357246,4.560075386,4.684705945,4.043770265
Solyc12g038340.2.1,8.187024981,9.476051855,8.109735569,9.159056031,7.706753187,6.192132731,7.443508653,7.381250879
Solyc12g038370.2.1,5.899892551,5.425852182,6.967078473,2.671391342,5.792742949,3.030468337,2.717704608,5.918486845
Solyc12g038400.2.1,6.100540074,6.385175484,5.601931368,4.742791047,6.088682661,5.605076571,4.189838551,6.272198913
Solyc12g038490.2.1,16.28117909,21.08696956,16.14985614,19.32830207,16.3741578,23.01661077,22.13404507,24.71139781
Solyc12g038520.2.1,8.694715902,6.993697385,13.49175173,11.73316982,6.205095725,10.25554759,3.473267112,7.623695438
Solyc12g038540.2.1,9.97073437,6.638097052,5.842015511,7.228470691,7.859051818,6.886511744,6.546886418,8.716740357
Solyc12g038590.2.1,4.021783995,3.217546775,3.760950832,6.495147578,2.761173636,5.141391209,5.020687763,4.977884639
Solyc12g038600.2.1,10.13425331,5.40509755,8.251504007,6.704668467,8.984957181,10.32733227,7.082725258,10.66415082
Solyc12g038630.2.1,3.294814872,3.802566478,6.175636093,8.171314695,4.474033429,9.763331482,13.77644683,11.89856569
Solyc12g038670.2.1,12.30622758,10.63079231,9.988033432,15.29502494,12.31128484,7.409073768,9.894606613,9.714123805
Solyc12g038820.1.1,27.38455602,16.00378948,25.24714775,4.399938682,24.06251661,17.38699433,22.17123324,16.61229532
Solyc12g038920.2.1,9.866268137,7.844393572,9.78744417,7.123710247,9.711951496,6.808594103,6.385043858,8.082342254
Solyc12g038970.2.1,7.345802471,9.726612897,9.351573703,9.967208034,10.62400766,5.190334496,5.634340588,7.188284349
Solyc12g038980.2.1,48.99615508,22.51847407,32.71245323,27.02819476,48.26138382,11.7944433,13.65476726,23.6699357
Solyc12g039120.2.1,63.8254681,51.88362404,64.66372901,31.27099277,61.00036578,27.70566909,31.75276573,53.71701998
Solyc12g039180.2.1,6.358309097,4.02803234,6.337683904,8.380835584,3.72314385,5.735062168,4.753660873,4.117438485
Solyc12g040390.2.1,4.710374968,4.126932758,4.172175459,8.799877363,1.914543276,4.456185198,1.405940678,2.052215944
Solyc12g040450.2.1,4.549060898,1.680564095,7.799052689,3.142813344,4.117758707,1.194737154,2.689838318,3.014920905
Solyc12g040460.2.1,8.041763306,4.136015638,6.936419025,10.9998467,7.404136691,2.695598442,5.138301271,5.628122375
Solyc12g040510.2.1,39.42630137,31.40285835,37.90995793,33.31382145,34.47644294,30.66477983,50.5815346,32.69507775
Solyc12g040680.2.1,15.47581336,5.031317324,10.63031422,12.00554697,12.01495776,9.940883252,10.49096457,14.42504316
Solyc12g040810.2.1,8.029640544,10.55523629,5.818716926,9.742721367,7.556875736,11.58763193,7.478869184,9.745815337
Solyc12g041880.2.1,1.571370861,3.617512912,0.601246647,0.628562669,1.379888533,2.222546171,4.063912882,2.599880288
Solyc12g041890.2.1,4.474590364,4.346208903,3.776367413,3.771376013,3.449721334,4.393147248,3.368942191,4.278257137
Solyc12g042060.2.1,14.95830659,16.91916551,13.44013151,16.76167117,9.60162967,14.56094662,12.25904099,12.98664404
Solyc12g042065.1.1,186.0639006,133.451026,148.1747491,128.8553471,157.4123903,128.2041243,123.2688531,132.0657181
Solyc12g042070.2.1,12.27097554,13.51440497,9.895881376,10.0570027,14.23592355,7.862375667,15.14695127,9.85954426
Solyc12g042073.1.1,12.46845948,15.81781094,16.14556771,14.14266005,15.44227859,13.58566923,20.51333932,14.15108572
Solyc12g042075.1.1,9.666541945,17.77124938,16.24586234,15.71406672,13.00214036,13.39452814,23.33973214,14.12016836
Solyc12g042077.1.1,2.545932228,4.920933778,4.309433677,4.777076283,2.645726071,4.410191981,4.663444206,4.207256068
Solyc12g042080.2.1,64.76471097,39.30146346,43.45197549,27.27961983,48.74478328,34.19290745,26.25648735,44.84540834
Solyc12g042170.2.1,1.465099394,2.264666476,2.65130445,3.142813344,3.667193014,4.445092342,1.968290453,2.22257899
Solyc12g042200.2.1,7.883077217,8.081067453,9.718416984,11.31412804,8.568044822,6.372607236,5.528230608,8.967214646
Solyc12g042360.2.1,16.04907347,9.505393542,13.16324106,16.65691072,14.03846817,13.51329802,9.750019345,16.81018277
Solyc12g042380.2.1,30.45479819,20.95159845,28.59492334,4.557079349,43.20760919,8.621125953,29.73955242,18.83364223
Solyc12g042390.1.1,4.414499157,7.093158548,3.021302387,0,45.13063554,11.07187862,4.345154009,27.18188953
Solyc12g042430.2.1,42.55233696,41.55760549,41.08948643,29.54244543,43.28310304,76.68664087,47.31354593,56.23060705
Solyc12g042440.2.1,22.43624291,15.52660828,20.87005483,9.428440032,14.03524603,15.39820108,9.958272601,10.28521275
Solyc12g042480.2.1,76.94274783,30.75231112,36.73551838,7.542752026,16.54888078,37.27465918,41.46698538,31.82215396
Solyc12g042500.2.1,64.90835298,32.56289413,190.1439789,20.42828674,21.39995369,63.40330894,57.40450569,54.99927532
Solyc12g042530.2.1,5.253316512,4.921724846,5.548926764,8.171314695,7.919943888,5.587884402,3.724360945,6.587826866
Solyc12g042570.2.1,3.499633722,4.626974957,3.645673904,5.342782685,4.6319149,4.124088518,1.939135048,3.654375459
Solyc12g042650.2.1,79.59321807,52.15470611,79.77123614,37.92328102,79.27008338,29.58687453,30.23902938,61.09356159
Solyc12g042700.2.1,38.63985593,23.83952133,0,16.97119206,29.88113424,30.13978247,9.767274637,32.06110938
Solyc12g042720.2.1,42.9566464,85.7406486,35.71361632,40.85657347,82.24539086,83.99223255,8.605420033,79.78147675
Solyc12g042740.2.1,8.795585772,4.55267062,6.196274255,5.657064019,6.118381012,5.828517075,5.595693336,5.408413882
Solyc12g042880.2.1,1.005214021,5.28293573,2.211931901,2.82853201,7.347594054,3.910761715,6.85986118,7.022301131
Solyc12g042900.2.1,16.38373004,11.0193638,11.03653463,12.78077427,14.71492336,10.52023296,10.22708455,13.61965129
Solyc12g042910.2.1,2.898471992,2.337052993,4.100115607,0.628562669,2.644277488,2.482271639,0.806435849,1.353787349
Solyc12g042920.2.1,7.906113656,6.696103934,4.738153591,6.914189357,11.10412616,7.212304629,5.551594676,7.457947753
Solyc12g042950.2.1,271.3204311,209.6015966,40.25065951,226.9111234,310.507021,159.932807,110.0122064,113.0216113
Solyc12g042990.2.1,8.897391109,9.413814622,5.982265373,9.498280329,7.812657859,7.239816585,7.779503088,10.06906481
Solyc12g043000.2.1,6.922759598,5.432497471,5.312585517,6.4532434,5.177375139,5.29722649,6.187170273,5.782366261
Solyc12g043020.2.1,7.42276417,9.520425973,7.138277306,6.914189357,7.722663081,5.344632447,4.8226158,4.96610395
Solyc12g043050.2.1,10.74417883,5.977328418,7.968982504,8.171314695,6.573359546,13.32594376,6.313444462,10.58910785
Solyc12g043090.2.1,30.39039414,23.56806748,21.47156205,26.55677276,26.04767752,30.34830882,27.59345323,28.80835092
Solyc12g043100.2.1,8.161181082,7.3596217,7.752802947,8.171314695,5.162581127,11.63218179,2.631527508,8.210872878
Solyc12g043110.2.1,16.54824728,15.33386745,14.62097406,11.31412804,15.84015603,11.7879576,11.5964652,15.90659503
Solyc12g043120.2.1,16.12004113,10.7718369,11.03965172,10.0570027,11.55970687,10.00736548,15.74526606,14.01147591
Solyc12g043160.2.1,12.10359022,9.261249415,11.91423745,8.171314695,9.38021708,2.845887295,3.241610215,9.908751711
Solyc12g044220.2.1,9.166591432,7.669868177,11.32533495,14.37837105,6.349354883,9.072872309,12.37217529,6.371075948
Solyc12g044230.2.1,8.018463156,2.972540773,4.648667938,4.399938682,4.468191591,1.491581555,3.52808729,3.195724573
Solyc12g044240.2.1,60.5974058,82.5880767,42.73447912,83.91311629,84.94773759,32.49016414,51.92942943,14.72923645
Solyc12g044290.2.1,2.098665186,4.748664076,3.417931912,4.085657347,2.665580805,2.932124578,4.883637318,4.118701815
Solyc12g044300.2.1,4.407674469,7.684726732,5.397112223,5.028501351,6.396029512,5.751643152,8.957042048,7.084053289
Solyc12g044320.2.1,2.900005596,1.80428448,5.240247723,5.657064019,1.244896366,1.806985421,2.180510413,3.760671227
Solyc12g044340.2.1,3.280227971,6.033622606,3.614493316,1.257125338,6.569453963,1.194737154,2.307842389,1.256261006
Solyc12g044370.2.1,7.338898655,6.378443009,8.377521892,6.914189357,9.602866514,4.448789961,3.085982244,4.265410615
Solyc12g044380.2.1,4.324414431,3.287920116,7.706553205,1.885688006,5.189565429,1.454462623,7.363833906,4.673186569
Solyc12g044400.2.1,6.803862197,7.708475465,5.949807494,9.877413367,7.540693637,7.211439067,8.039197817,8.339084415
Solyc12g044410.2.1,4.707907649,2.678253328,3.275675968,0.628562669,4.16995191,1.81253185,1.76935908,4.946167646
Solyc12g044600.3.1,15.89766401,14.50412141,12.51842195,8.76844923,11.07444526,18.6238422,15.27350978,13.91937819
Solyc12g044610.2.1,9.811887307,18.66483282,1.726309609,11.31412804,14.33612025,15.631954,19.12597617,12.47130531
Solyc12g044640.2.1,18.46083732,16.90411247,15.4199679,12.44554084,16.43696365,7.129896318,12.18015597,17.8104456
Solyc12g044720.2.1,117.6190811,55.21611217,85.43310202,44.4184286,90.98230643,29.99621311,37.38720568,53.86595249
